鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
南港區,房地(土地+建物)+車位,臺北市南港區八德路四段768巷1弄1~30號,109.38,工,,,1050901,土地2建物2車位2,全,三層,透天厝,住工用,鋼筋混凝土造,790705.0,481.66,6,0,3,有,有,60000000,124569.0,坡道平面,67.96,0,,RPUNMLNKJHMFFDA67CA,121.55802299999999,25.048412600000002
南港區,房地(土地+建物)+車位,臺北市南港區八德路四段768巷1弄1~30號,109.38,工,,,1050901,土地2建物2車位2,全,三層,透天厝,住工用,鋼筋混凝土造,790705.0,481.66,6,0,3,有,有,60000000,124569.0,坡道平面,67.96,0,,RPUNMLNKJHMFFDA67CA,121.55802299999999,25.048412600000002
